 


  
  

NCAA Men's Basketball
Division IWon-Lost Percentage
Through Games 03/15/2016


"Rank","Name","W","L","Pct"
"325","Delaware","30","7-23","275","360","-2.8"
"326","Niagara","32","7-25","370","461","-2.8"
"327","Central Ark.","28","7-21","326","407","-2.9"
"328","FIU","32","13-19","319","414","-3.0"
"329","Quinnipiac","30","9-21","369","459","-3.0"
"","Harvard","30","14-16","346","436","-3.0"
"","New Mexico","32","17-15","393","489","-3.0"
"332","UMES","32","10-22","412","512","-3.1"
"333","Washington St.","31","9-22","338","440","-3.3"
"334","UIC","30","5-25","352","453","-3.4"
"335","Wake Forest","31","11-20","342","451","-3.5"
"336","Central Conn. St.","29","4-25","300","402","-3.5"
"337","Siena","34","21-13","425","546","-3.6"
"338","Appalachian St.","31","9-22","349","462","-3.6"
"339","Drake","31","7-24","302","421","-3.8"
"340","South Fla.","33","8-25","316","485","-5.1"
"341","Bradley","32","5-27","376","548","-5.4"
"342","UCF","30","12-18","278","440","-5.4"
"343","George Mason","32","11-21","223","407","-5.8"
Reclassifying
"NR","Grand Canyon","32","26-6","437","390","1.5"
"NR","Abilene Christian","31","13-18","448","418","1.0"
"NR","Incarnate Word","29","17-12","390","368","0.8"
"NR","UMass Lowell","29","11-18","418","455","-1.3"
"NR","Northern Ky.","30","9-21","348","406","-1.9"

NCAA Men's Basketball
Division IPersonal Fouls Per Game
Through Games 03/15/2016


"Rank","Name","GM","W-L","Fouls","PFPG","DQ"
"1","UNI","34","22-12","515","15.1","11"
"2","Texas Southern","33","18-15","503","15.2","14"
"3","Utah","34","26-8","526","15.5","5"
"4","Saint Mary's (CA)","33","28-5","511","15.5","7"
"5","Notre Dame","32","21-11","496","15.5","4"
"6","Iowa St.","32","21-11","497","15.5","12"
"7","Michigan","34","22-12","530","15.6","3"
"8","UCF","30","12-18","468","15.6","7"
"9","Cincinnati","32","22-10","500","15.6","6"
"10","SMU","30","25-5","472","15.7","10"
"11","New Mexico St.","34","23-11","535","15.7","5"
"12","North Dakota St.","32","20-12","507","15.8","8"
"13","Stony Brook","32","26-6","509","15.9","7"
"14","Hofstra","33","24-9","525","15.9","11"
"15","Saint Joseph's","34","27-7","545","16.0","9"
"16","Temple","32","21-11","516","16.1","4"
"17","North Florida","34","22-12","551","16.2","16"
"18","Iowa","31","21-10","504","16.3","5"
"19","Virginia","33","26-7","540","16.4","7"
"20","George Washington","33","23-10","542","16.4","7"
"21","Clemson","31","17-14","512","16.5","8"
"","William & Mary","31","20-11","512","16.5","10"
"23","Northeastern","33","18-15","546","16.5","9"
"24","Miami (FL)","32","25-7","530","16.6","6"
"","Syracuse","32","19-13","530","16.6","12"
"26","Maryland","33","25-8","548","16.6","6"
"27","Duke","33","23-10","549","16.6","15"
"28","East Carolina","32","12-20","536","16.8","8"
"29","Oklahoma","32","25-7","538","16.8","5"
"30","Holy Cross","33","14-19","555","16.8","8"
"31","Providence","33","23-10","558","16.9","9"
"","NC State","33","16-17","558","16.9","14"
"33","Wisconsin","32","20-12","542","16.9","8"
"34","Chattanooga","34","29-5","577","17.0","6"
"35","Milwaukee","33","20-13","562","17.0","5"
"36","Princeton","28","22-6","478","17.1","3"
"37","Lehigh","32","17-15","549","17.2","8"
"38","Saint Francis (PA)","30","13-17","515","17.2","7"
"39","Purdue","34","26-8","584","17.2","2"
"40","Davidson","33","20-13","568","17.2","21"
"41","Illinois","34","15-19","586","17.2","6"
"42","Toledo","32","17-15","552","17.3","7"
"43","Robert Morris","32","10-22","553","17.3","13"
"44","San Diego St.","34","25-9","590","17.4","13"
"","Mercer","34","19-15","590","17.4","9"
"46","Purdue Fort Wayne","33","24-9","573","17.4","10"
"47","La Salle","31","9-22","539","17.4","17"
"48","Central Conn. St.","29","4-25","505","17.4","8"
"49","UNC Asheville","33","22-11","575","17.4","13"
"50","Austin Peay","35","18-17","610","17.4","12"
"51","Southern California","33","21-12","576","17.5","14"
"52","High Point","32","21-11","559","17.5","6"
"53","Gonzaga","33","26-7","577","17.5","9"
"54","Villanova","34","29-5","596","17.5","11"
"","La.-Monroe","34","20-14","596","17.5","14"
"56","Albany (NY)","32","24-8","561","17.5","13"
"57","Rutgers","32","7-25","562","17.6","10"
"","Rice","32","12-20","562","17.6","14"
"59","Coastal Caro.","30","19-11","527","17.6","14"
"60","Weber St.","34","26-8","598","17.6","4"
"61","Saint Peter's","30","14-16","528","17.6","11"
"62","Utah St.","31","16-15","546","17.6","10"
"63","Pittsburgh","32","21-11","564","17.6","4"
"64","UT Martin","33","19-14","582","17.6","9"
"65","Evansville","34","25-9","601","17.7","7"
"","Ohio St.","34","21-13","601","17.7","12"
"67","Tulsa","31","20-11","549","17.7","10"
"68","Yale","28","22-6","496","17.7","11"
"","Akron","35","26-9","620","17.7","11"
"70","Southeast Mo. St.","29","5-24","514","17.7","12"
"71","UC Davis","30","11-19","532","17.7","15"
"72","UAB","32","26-6","568","17.8","8"
"73","Furman","34","19-15","604","17.8","4"
"74","Rider","33","13-20","587","17.8","10"
"75","New Hampshire","31","19-12","552","17.8","16"
"76","Charlotte","33","14-19","588","17.8","9"
"","South Fla.","33","8-25","588","17.8","9"
"78","Youngstown St.","32","11-21","571","17.8","18"
"79","Oregon","34","28-6","607","17.9","11"
"80","UTRGV","30","8-22","536","17.9","13"
"81","George Mason","32","11-21","572","17.9","13"
"82","Delaware","30","7-23","537","17.9","15"
"83","North Carolina","34","28-6","609","17.9","4"
"84","Harvard","30","14-16","538","17.9","9"
"85","Western Ky.","34","18-16","611","18.0","16"
"86","Georgia Tech","33","19-14","594","18.0","8"
"","UConn","34","24-10","612","18.0","7"
"88","Drake","31","7-24","559","18.0","6"
"89","Stetson","34","12-22","614","18.1","14"
"90","Louisiana Tech","32","23-9","578","18.1","17"
"91","Texas A&M","34","26-8","615","18.1","7"
"92","Boston College","32","7-25","579","18.1","12"
"93","Seattle U","30","14-16","543","18.1","18"
"94","Kent St.","32","19-13","581","18.2","9"
"95","Indiana","32","25-7","582","18.2","7"
"96","Oral Roberts","31","14-17","564","18.2","20"
"97","Little Rock","33","29-4","601","18.2","4"
"","Arizona","33","25-8","601","18.2","11"
"99","Loyola Chicago","32","15-17","584","18.3","15"
"100","Minnesota","31","8-23","566","18.3","13"
"101","Alcorn","30","15-15","548","18.3","14"
"102","American","31","12-19","567","18.3","10"
"103","Old Dominion","35","22-13","642","18.3","10"
"104","Penn","28","11-17","514","18.4","10"
"105","Ohio","32","21-11","590","18.4","15"
"106","UC Irvine","34","25-9","628","18.5","7"
"107","Morgan St.","31","9-22","573","18.5","13"
"","Texas Tech","31","19-12","573","18.5","4"
"109","LSU","33","19-14","610","18.5","18"
"110","Jacksonville","32","16-16","592","18.5","15"
"111","Central Mich.","32","17-15","594","18.6","10"
"112","Texas St.","31","15-16","576","18.6","17"
"113","Binghamton","30","8-22","558","18.6","19"
"114","UCLA","32","15-17","596","18.6","18"
"115","Pepperdine","31","18-13","578","18.6","9"
"116","Colorado","33","22-11","616","18.7","9"
"","Seton Hall","33","25-8","616","18.7","16"
"118","Radford","31","16-15","580","18.7","9"
"119","FIU","32","13-19","599","18.7","18"
"120","Southern Miss.","29","8-21","543","18.7","19"
"121","Wyoming","31","13-18","581","18.7","11"
"122","Miami (OH)","33","13-20","619","18.8","7"
"123","Troy","31","9-22","582","18.8","18"
"124","Bethune-Cookman","32","14-18","601","18.8","21"
"","St. Francis Brooklyn","32","15-17","601","18.8","11"
"126","Northern Ariz.","30","5-25","564","18.8","9"
"127","Marquette","33","20-13","621","18.8","14"
"128","Winthrop","32","23-9","603","18.8","14"
"129","Kansas","34","30-4","641","18.9","9"
"130","Longwood","33","10-23","623","18.9","16"
"131","Northwestern","32","20-12","605","18.9","14"
"132","BYU","33","23-10","624","18.9","12"
"133","Idaho St.","31","16-15","587","18.9","12"
"134","Elon","32","16-16","607","19.0","9"
"135","Rhode Island","32","17-15","608","19.0","20"
"","Creighton","33","19-14","627","19.0","15"
"","Ball St.","33","20-13","627","19.0","18"
"138","Wofford","32","15-17","609","19.0","13"
"139","Portland St.","31","13-18","590","19.0","14"
"140","Lipscomb","33","12-21","629","19.1","12"
"141","Dayton","32","25-7","610","19.1","15"
"","Army West Point","32","19-13","610","19.1","9"
"","Richmond","32","16-16","610","19.1","14"
"144","Michigan St.","34","29-5","649","19.1","8"
"","Tulane","34","12-22","649","19.1","10"
"146","Boston U.","32","18-14","611","19.1","17"
"147","Columbia","31","21-10","592","19.1","12"
"","Bryant","31","8-23","592","19.1","16"
"149","Houston Baptist","33","17-16","631","19.1","11"
"","Florida St.","33","20-13","631","19.1","11"
"","Fla. Atlantic","33","8-25","631","19.1","20"
"152","James Madison","32","21-11","612","19.1","19"
"153","Alabama","33","18-15","632","19.2","23"
"154","Fairfield","32","19-13","613","19.2","15"
"155","Louisiana","31","17-14","594","19.2","11"
"156","Oakland","32","21-11","614","19.2","14"
"157","Denver","31","16-15","595","19.2","9"
"","Presbyterian","31","11-20","595","19.2","12"
"159","Charleston So.","30","9-21","576","19.2","18"
"160","Virginia Tech","33","19-14","634","19.2","12"
"161","Houston","31","22-9","596","19.2","12"
"162","Mississippi Val.","34","7-27","654","19.2","13"
"163","Vanderbilt","33","19-14","635","19.2","22"
"164","Mississippi St.","31","14-17","597","19.3","20"
"","Louisville","31","23-8","597","19.3","10"
"166","Bowling Green","34","16-18","655","19.3","6"
"","FGCU","34","21-13","655","19.3","10"
"168","Baylor","33","22-11","636","19.3","16"
"169","Air Force","32","14-18","617","19.3","15"
"170","South Carolina St.","34","19-15","656","19.3","10"
"171","Georgia St.","30","16-14","579","19.3","19"
"172","Nebraska","34","16-18","657","19.3","11"
"173","Marshall","33","17-16","638","19.3","25"
"174","Colorado St.","34","18-16","658","19.4","16"
"175","Campbell","30","12-18","581","19.4","11"
"176","Alabama A&M","29","11-18","562","19.4","6"
"177","Vermont","34","21-13","659","19.4","20"
"178","Brown","28","8-20","543","19.4","10"
"179","Southern U.","34","22-12","660","19.4","13"
"180","Missouri St.","32","13-19","622","19.4","9"
"","Iona","32","22-10","622","19.4","15"
"","Boise St.","32","20-12","622","19.4","20"
"183","Tennessee Tech","30","19-11","584","19.5","25"
"","Eastern Ill.","30","13-17","584","19.5","18"
"","Colgate","30","13-17","584","19.5","10"
"186","USC Upstate","32","10-22","623","19.5","17"
"187","Tennessee","34","15-19","662","19.5","10"
"188","Illinois St.","32","18-14","624","19.5","20"
"","Florida","34","20-14","663","19.5","13"
"190","Canisius","33","14-19","644","19.5","9"
"191","Kennesaw St.","31","11-20","605","19.5","17"
"192","Florida A&M","29","8-21","566","19.5","13"
"193","VMI","30","9-21","586","19.5","12"
"194","VCU","34","24-10","665","19.6","13"
"195","Niagara","32","7-25","626","19.6","11"
"196","Marist","30","7-23","587","19.6","17"
"","St. Bonaventure","30","22-8","587","19.6","16"
"198","Lafayette","30","6-24","588","19.6","13"
"199","Eastern Wash.","32","17-15","628","19.6","14"
"200","Navy","33","19-14","648","19.6","14"
"201","Jacksonville St.","31","8-23","611","19.7","18"
"","NJIT","31","17-14","611","19.7","10"
"203","Grambling","30","7-23","592","19.7","9"
"204","Santa Clara","31","11-20","613","19.8","18"
"205","Western Mich.","32","13-19","633","19.8","17"
"206","Fordham","30","17-13","594","19.8","13"
"207","Washington St.","31","9-22","614","19.8","7"
"","UC Santa Barbara","31","18-13","614","19.8","13"
"209","N.C. Central","32","13-19","635","19.8","22"
"","Delaware St.","32","7-25","635","19.8","14"
"","Howard","32","12-20","635","19.8","20"
"212","Mt. St. Mary's","33","14-19","655","19.8","13"
"","UC Riverside","33","14-19","655","19.8","13"
"214","Arkansas St.","31","11-20","616","19.9","17"
"215","South Dakota St.","32","25-7","636","19.9","15"
"","Ole Miss","32","20-12","636","19.9","15"
"217","Butler","31","21-10","617","19.9","18"
"","Belmont","31","20-11","617","19.9","14"
"219","Oklahoma St.","32","12-20","637","19.9","23"
"220","Valparaiso","33","27-6","657","19.9","18"
"221","Murray St.","31","17-14","618","19.9","16"
"222","Duquesne","32","16-16","638","19.9","15"
"","Liberty","32","13-19","638","19.9","15"
"224","South Carolina","33","25-8","659","20.0","9"
"","Kansas St.","33","17-16","659","20.0","9"
"226","Col. of Charleston","31","17-14","620","20.0","12"
"","UMBC","32","7-25","640","20.0","21"
"","Stanford","30","15-15","600","20.0","20"
"229","Green Bay","35","23-12","701","20.0","15"
"230","Memphis","34","19-15","681","20.0","17"
"231","UNC Greensboro","32","14-18","641","20.0","15"
"232","Savannah St.","31","16-15","621","20.0","6"
"233","Northwestern St.","28","8-20","561","20.0","10"
"234","Cornell","28","10-18","562","20.1","12"
"235","Cal Poly","30","10-20","603","20.1","11"
"236","McNeese","29","9-20","583","20.1","13"
"237","Oregon St.","31","19-12","624","20.1","8"
"238","South Alabama","33","14-19","665","20.2","21"
"239","CSUN","30","10-20","605","20.2","23"
"240","Saint Louis","32","11-21","646","20.2","11"
"","Xavier","32","27-5","646","20.2","13"
"242","ETSU","34","23-11","687","20.2","14"
"243","Northern Ill.","33","21-12","667","20.2","8"
"","Gardner-Webb","33","17-16","667","20.2","20"
"245","Penn St.","32","16-16","647","20.2","16"
"246","Omaha","31","18-13","627","20.2","12"
"247","Wichita St.","33","25-8","668","20.2","8"
"248","Hawaii","32","27-5","648","20.3","15"
"249","Nicholls St.","34","11-23","689","20.3","13"
"250","Dartmouth","28","10-18","569","20.3","9"
"251","IUPUI","32","13-19","651","20.3","19"
"252","Sacramento St.","31","14-17","631","20.4","25"
"","Loyola Marymount","31","14-17","631","20.4","16"
"254","Cal St. Fullerton","30","10-20","611","20.4","13"
"255","UTEP","33","19-14","673","20.4","22"
"256","Towson","32","20-12","653","20.4","13"
"257","Middle Tenn.","33","24-9","674","20.4","13"
"258","Quinnipiac","30","9-21","613","20.4","14"
"259","Arizona St.","32","15-17","654","20.4","14"
"260","Eastern Mich.","33","18-15","675","20.5","28"
"261","Kentucky","34","26-8","696","20.5","28"
"262","TCU","33","12-21","677","20.5","16"
"","Western Caro.","33","16-17","677","20.5","26"
"264","Central Ark.","28","7-21","575","20.5","24"
"265","Missouri","31","10-21","637","20.5","15"
"266","Western Ill.","27","10-17","555","20.6","13"
"267","Hampton","31","21-10","638","20.6","9"
"268","New Mexico","32","17-15","659","20.6","13"
"269","SFA","32","27-5","660","20.6","13"
"270","Long Beach St.","35","20-15","722","20.6","22"
"271","Tennessee St.","31","20-11","640","20.6","20"
"272","California","33","23-10","682","20.7","22"
"273","South Dakota","32","14-18","662","20.7","21"
"274","San Francisco","30","15-15","621","20.7","25"
"275","Texas","32","20-12","664","20.8","12"
"276","Southern Utah","29","5-24","602","20.8","14"
"277","Sacred Heart","30","12-18","625","20.8","20"
"278","Southeastern La.","33","12-21","688","20.8","24"
"279","Massachusetts","32","14-18","668","20.9","25"
"280","Utah Valley","30","12-18","627","20.9","19"
"281","Alabama St.","31","14-17","648","20.9","15"
"282","Cleveland St.","32","9-23","670","20.9","10"
"","Georgia","32","19-13","670","20.9","19"
"284","UT Arlington","33","23-10","691","20.9","8"
"","Samford","33","14-19","691","20.9","19"
"286","Wake Forest","31","11-20","650","21.0","12"
"287","UMKC","31","12-19","652","21.0","15"
"","LIU Brooklyn","31","16-15","652","21.0","19"
"289","Siena","34","21-13","716","21.1","16"
"290","North Dakota","32","17-15","674","21.1","17"
"291","Monmouth","34","27-7","721","21.2","18"
"292","UNLV","33","18-15","701","21.2","16"
"293","Buffalo","34","20-14","723","21.3","20"
"294","New Orleans","30","10-20","638","21.3","17"
"295","Auburn","31","11-20","660","21.3","21"
"296","Maine","30","8-22","639","21.3","17"
"297","Norfolk St.","33","17-16","703","21.3","14"
"","Hartford","33","10-23","703","21.3","10"
"299","A&M-Corpus Christi","32","25-7","682","21.3","21"
"300","San Diego","30","9-21","640","21.3","8"
"301","St. John's (NY)","32","8-24","683","21.3","13"
"302","Bucknell","30","17-13","641","21.4","8"
"303","Jackson St.","35","20-15","749","21.4","16"
"","UIC","30","5-25","642","21.4","20"
"305","Nevada","32","19-13","685","21.4","32"
"306","Southern Ill.","32","22-10","686","21.4","15"
"","North Texas","32","12-20","686","21.4","14"
"308","Eastern Ky.","31","15-16","665","21.5","19"
"309","Arkansas","32","16-16","687","21.5","16"
"","CSU Bakersfield","32","24-8","687","21.5","14"
"311","Coppin St.","31","9-22","666","21.5","15"
"312","Indiana St.","32","15-17","688","21.5","8"
"313","Appalachian St.","31","9-22","667","21.5","10"
"314","Idaho","33","21-12","713","21.6","10"
"315","UMES","32","10-22","692","21.6","17"
"316","Loyola Maryland","30","9-21","649","21.6","18"
"317","Montana","32","21-11","693","21.7","14"
"318","Manhattan","31","13-18","672","21.7","29"
"319","Chicago St.","32","4-28","697","21.8","17"
"","Portland","32","12-20","697","21.8","17"
"321","Fresno St.","34","25-9","741","21.8","27"
"322","Wagner","32","22-10","698","21.8","13"
"323","Drexel","31","6-25","677","21.8","20"
"324","Fairleigh Dickinson","33","18-15","721","21.8","23"
"325","Sam Houston St.","34","18-16","743","21.9","21"
"326","Ark.-Pine Bluff","33","8-25","724","21.9","18"
"327","UTSA","32","5-27","704","22.0","18"
"","Wright St.","35","22-13","770","22.0","16"
"329","Montana St.","31","14-17","683","22.0","14"
"330","SIUE","28","6-22","619","22.1","19"
"331","DePaul","31","9-22","686","22.1","8"
"332","San Jose St.","31","9-22","687","22.2","16"
"333","Ga. Southern","31","14-17","691","22.3","19"
